track_pos,track_artist_name,track_track_uri,track_artist_uri,track_track_name,track_album_uri,track_duration_ms,track_album_name,playlist_pid,playlist_name,playlist_description,playlist_modified_at,playlist_num_artists,playlist_num_albums,playlist_num_tracks,playlist_num_followers,playlist_num_edits,playlist_duration_ms,playlist_collaborative
35,Khalid,spotify:track:39KG4kom3enSx4GTThuDGt,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Coaster,spotify:album:6kf46HbnYCZzP6rjvQHYzg,199120,American Teen,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
36,Elliot Moss,spotify:track:3xfaOUIzXe6hpl0NCoQtNw,spotify:artist:2xGCGoulmU85qYdpb2Z4xx,Highspeeds,spotify:album:07IPiYxhMIO6R5fe8gcPbt,202332,Highspeeds,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
37,NF,spotify:track:1isXdpzFMO6EIkgdWjV2D8,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,Can You Hold Me,spotify:album:3Qq4kVfHPrs8xPKIYKmctl,221200,Mansion,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
38,Third Eye Blind,spotify:track:47wtXjG0Sk6DI6cjkRBcEg,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,Motorcycle Drive By,spotify:album:2gToC0XAblE9h3UZD6aAaQ,262626,Third Eye Blind,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
39,Amber Run,spotify:track:4B4kunXhV2ZKnYcvDgAFoE,spotify:artist:0MmnmsAuQKRFpo6vJElcaU,5AM,spotify:album:05WTBdwkHAqk5Mg68ugD7L,257906,5AM (Deluxe),2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
40,Billie Eilish,spotify:track:5JqpiYu1HWojAWs2pxOV5W,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,party favor,spotify:album:07WV4Vf6503k6K1yGNWG8X,204770,dont smile at me,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
41,Billie Eilish,spotify:track:0kJv5n6rhE4nSFQk9yrD6t,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,hostage,spotify:album:07WV4Vf6503k6K1yGNWG8X,229425,dont smile at me,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
42,Hurts,spotify:track:0XdSCgnoAJNPAlxhmH9Fer,spotify:artist:3w4VAlllkAWI6m0AV0Gn6a,Wings,spotify:album:5aS1NhncdG47qBMWpWGIuB,225146,Surrender (Deluxe),2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
43,Tom Odell,spotify:track:3PfDrY4xk6JpfOBzXcMQih,spotify:artist:2txHhyCwHjUEpJjWrEyqyX,Magnetised - Acoustic,spotify:album:6GZmqcTeuOvdq2gdFOP25c,294066,Wrong Crowd,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
44,All Time Low,spotify:track:0jh2HyqarexLFrEyN1dpKp,spotify:artist:46gyXjRIvN1NL1eCB8GBxo,Therapy,spotify:album:5WoRLOCwzWVCGqFXLBghGx,224200,Nothing Personal (Deluxe Version),2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
45,Khalid,spotify:track:67kXYrMTQbS7MVbXyGyxHm,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Angels,spotify:album:6kf46HbnYCZzP6rjvQHYzg,170680,American Teen,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
46,Ariana Grande,spotify:track:5DsnMBbnSmEmqOQMFTwXRq,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Just A Little Bit Of Your Heart,spotify:album:2ZnzBwKw4e2SHpGvOTWnj4,232586,My Everything,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
47,Death Cab for Cutie,spotify:track:7DDRPKLKFIvDbNSQmnz19Y,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,Transatlanticism,spotify:album:5FJTVcpDFYqlo7vjjHEA9V,475093,Transatlanticism,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
48,Frances,spotify:track:19lJcWaqc4JSFEd8ciz00g,spotify:artist:4m6VmvHDXWmVdIw6EJGQ86,Say It Again - Acoustic,spotify:album:3Y0VlRmIiYtweQhIWApgaw,181408,Say It Again,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
49,Jessarae,spotify:track:1zvN4C9aLkyydiQ1ZtlH3Q,spotify:artist:6g09G6rt0abMMLVp4xyKx6,Out The Blue - Loft Session,spotify:album:3CtkCGN1vbMLM4YzgICnNL,196560,The London Loft Sessions,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
50,Bea Miller,spotify:track:5u2QALJvgURVkVOJBFVH0a,spotify:artist:1o2NpYGqHiCq7FoiYdyd1x,i can't breathe,spotify:album:0TsnevtqI0SUxoBy7GdutK,213011,chapter one: blue,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
51,Sebastian Kole,spotify:track:2NgRNXbBBw4X1DmGfnjYRN,spotify:artist:2Ve76xf8WEVRRfanpQHgLs,Choose You Again,spotify:album:0tBsXSH2FjgWCiOhQrydJj,298091,SOUP,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
52,Labrinth,spotify:track:4L2K7JKseFCBoHMZEAszW0,spotify:artist:2feDdbD5araYcm6JhFHHw7,Jealous,spotify:album:2JgVVnno2fzdmV1BqwdQBi,287693,Jealous,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
53,M83,spotify:track:3rTnGUeDrnZV22DvRuUuXr,spotify:artist:63MQldklfxkjYDoUE4Tppz,Wait,spotify:album:6R0ynY7RF20ofs9GJR5TXR,343253,"Hurry Up, We're Dreaming",2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
54,One Direction,spotify:track:0L5gFNrzHyh4OhMwEz6DGS,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Fool's Gold,spotify:album:4gCNyS7pidfK3rKWhB3JOY,210893,FOUR,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
55,NF,spotify:track:0lOMLHxg0Fz70i2BE5o334,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,Wish You Wouldn't,spotify:album:75fT8UQEDnekHNhRnbdpNI,286266,Therapy Session,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
56,dodie,spotify:track:3uYxmgnOA9lJYAsHyEbbWA,spotify:artist:21TinSsF5ytwsfdyz5VSVS,Intertwined,spotify:album:1tkQta2NWqpU3v5JMnwc4y,191100,Intertwined - EP,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
57,Harry Styles,spotify:track:5kRPPEWFJIMox5qIkQkiz5,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Sweet Creature,spotify:album:1FZKIm3JVDCxTchXDo5jOV,224866,Harry Styles,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
58,Ben Platt,spotify:track:32bZDrurIGh2Cts0l2tRtL,spotify:artist:6qGkLCMQkNGOJ079iEcC5k,Words Fail,spotify:album:0LhDyJXelg31FKLW5GDcKi,351920,Dear Evan Hansen (Original Broadway Cast Recording),2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
59,Howie Day,spotify:track:5rwq6R0Uq0BngM3rdmCeNg,spotify:artist:0ekbDNE2eOq8QiaXM34wer,Collide - Acoustic Version,spotify:album:5OmZitvmVXYsjEXkTD3P6Y,276178,Stop All The World Now (SPECIAL EDITION VERSION),2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
60,Shawn Mendes,spotify:track:5Vndon6qPQalYHfOFiRsQU,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Act Like You Love Me,spotify:album:2Ri94NAjmRjZkOgqoQCK8R,205306,Handwritten (Revisited),2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
61,Iron & Wine,spotify:track:1j9eCnVUjr3CKRtYDKDmz3,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Claim Your Ghost,spotify:album:2Ha1FUPZ0RDMjLZFu1iVO1,148493,Beast Epic,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
62,Sleeping With Sirens,spotify:track:2Xt2ir0hgXtcfFlAx4rdu9,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Scene One - James Dean & Audrey Hepburn,spotify:album:5AwsetST9VPhNm2AvAEBnN,256053,"If you were a movie, this would be your soundtrack",2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
63,Noah Mac,spotify:track:1Vy4KBaEByYCSvGqFWM1Ig,spotify:artist:7BnkGStaIDX03Zh6usC5hK,Warmth,spotify:album:6qClXjdkjJsoW33u7PQugW,211252,Light,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
64,Noah Mac,spotify:track:4JOVxhmBWzEX54TaEJgDOw,spotify:artist:7BnkGStaIDX03Zh6usC5hK,Flowerz,spotify:album:6qClXjdkjJsoW33u7PQugW,288564,Light,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
65,Aquilo,spotify:track:1ZyMdpNyiw4VYsbmHFgzEp,spotify:artist:26GHRG8x1F4AzbCKzUaIbw,Silhouette,spotify:album:7HBk57kKtUdegxib7t3Nfe,230416,Silhouettes,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
66,Mark Diamond,spotify:track:2mcTmOwuU7TlvgRnKMt5ke,spotify:artist:7Il2FrLyoQt0JlyhJRDL1c,All We've Done (Lost Recording #9),spotify:album:6w1vPjL0gu6J2qzcC2TzzE,246716,War (The Lost Recordings),2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
67,Gavin James,spotify:track:0L9lXMXddmoBbBUeF7A9An,spotify:artist:25tMQOrIU4LlUo6Sv8v5SE,Nervous (The Ooh Song) - Mark McCabe Remix,spotify:album:6jfuBG9u0Au2nWXGXTXmux,195194,Nervous (The Ooh Song),2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
68,Reuben And The Dark,spotify:track:4JTIZxeMUr8J0gMZhEIboN,spotify:artist:6eXJslu7IJJ6Ej8Czbd0iO,Standing Still,spotify:album:6bwuGWJKDEOLcgblDRLeJd,233493,Funeral Sky,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
69,Sam Smith,spotify:track:64GRDrL1efgXclrhVCeuA0,spotify:artist:2wY79sveU1sp5g7SokKOiI,Lay Me Down,spotify:album:0vrWqbRQEMKqhTGcDLQK7x,219535,In The Lonely Hour,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
70,The Cinematic Orchestra,spotify:track:54KFQB6N4pn926IUUYZGzK,spotify:artist:32ogthv0BdaSMPml02X9YB,To Build A Home,spotify:album:5cPHT4yMCfETLRYAoBFcOZ,371320,Ma Fleur,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
71,Snow Patrol,spotify:track:11bD1JtSjlIgKgZG2134DZ,spotify:artist:3rIZMv9rysU7JkLzEaC5Jp,Chasing Cars,spotify:album:6fb7z9rBdrjzpBTg1R1Bwp,267933,Eyes Open,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
72,The 1975,spotify:track:2TgxCUZdHFkPEVmFge1OSd,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,Fallingforyou,spotify:album:0mkOUedmYlOzCC4tOm2v0c,240670,The 1975,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
73,Beyoncé,spotify:track:0fYwfZcgijhIOyXn0RVPwq,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Heaven,spotify:album:2UJwKSBUz6rtW4QLK74kQu,230893,BEYONCÉ [Platinum Edition],2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
74,Hozier,spotify:track:44f2AVSNQ3xVs1EI0S0bjl,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Like Real People Do,spotify:album:36k5aXpxffjVGcNce12GLZ,198029,Hozier,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
75,The 1975,spotify:track:5hc71nKsUgtwQ3z52KEKQk,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,Somebody Else,spotify:album:1JFmNyVPdBF1ECvv4fhpW4,347520,"I like it when you sleep, for you are so beautiful yet so unaware of it",2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
76,Demi Lovato,spotify:track:19FIvvbnJLW4RY3fiIHPNE,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Father,spotify:album:3HV3ecmJJ2GmHM93vVVKXF,235104,Confident,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
77,Demi Lovato,spotify:track:56twMOlq9DJc3EgpVUVIrW,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Stone Cold,spotify:album:3HV3ecmJJ2GmHM93vVVKXF,191307,Confident,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
78,The Maine,spotify:track:058BBdaZ9okXP8joQxhpz5,spotify:artist:4o0pNHbyj36LPvukNqEug0,These Four Words,spotify:album:1LqOWlmaqupcxuOkjJnxRq,248125,Forever Halloween,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
79,Panic! At The Disco,spotify:track:5j9yOfRB2s6OMS1YwwYiMw,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Impossible Year,spotify:album:6twKQ0EsUJHVlAr6XBylrj,202546,Death Of A Bachelor,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
80,Calum Scott,spotify:track:4y5Cc7AOL8CIdtLWdcuGMg,spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,Dancing On My Own - Acoustic,spotify:album:6omvsb1YTJEZHAG8CgQUGO,253482,Dancing On My Own,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
81,Gavin James,spotify:track:2EZBGmieaNOebKm0IL0ti4,spotify:artist:25tMQOrIU4LlUo6Sv8v5SE,Nervous - Acoustic,spotify:album:0hE4FiBKr8rclDavnuDJy7,250573,Nervous,2008,go to :( ,just songs i fall asleep to and or songs i listen to when i am sad and or when i am getting ready,1509062400,62,68,82,14,57,19881409,False
0,Eminem,spotify:track:4dfAUJI1QesmK5HfK9gtYs,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Wicked Ways,spotify:album:6DN7GcZF1HywzrkGN6Eeqk,391416,The Marshall Mathers LP2,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
1,B.o.B,spotify:track:591CsLWV7pXcDGqxdhskDk,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,Bombs Away (feat. Morgan Freeman) - feat. Morgan Freeman,spotify:album:7qqCw47pAWFzhwTpVRd0zE,328840,Strange Clouds,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
2,Kamelen,spotify:track:5nXhppkwYZc7wpEPfZN5VK,spotify:artist:59WNMskn4tSvgnWKXHXj61,Si Ingenting Stavanger,spotify:album:2Xv7uIDrFjJQhLN7iXZOSX,341237,Si Ingenting Stavanger,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
3,50 Cent,spotify:track:7iL6o9tox1zgHpKUfh9vuC,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,In Da Club,spotify:album:5G5rgQHzdQnw32SI0WjIo5,193466,Get Rich Or Die Tryin',2009,Rap,,1462492800,10,16,19,1,4,5102067,False
4,Carnage,spotify:track:5MGeW5mHnqeJiM0NPBbkEZ,spotify:artist:7CCjtD0hCK005Bvg2WG1a7,I Like Tuh,spotify:album:6AFct76pAIPVHMuOHA80YE,189000,Papi Gordo,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
5,B.o.B,spotify:track:2bnDTGikdoO8CwzlAPyBHR,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,"Airplanes, Part II (feat Eminem & Hayley Williams of Paramore) - Explicit Album Version",spotify:album:7apLPYT8szV1IqTxyVSy5P,319293,B.o.B Presents: The Adventures of Bobby Ray,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
6,B.o.B,spotify:track:0yQw3d0iQDjMrxaVHFv77J,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,Strange Clouds (feat. Lil Wayne) - feat. Lil Wayne,spotify:album:7qqCw47pAWFzhwTpVRd0zE,226293,Strange Clouds,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
7,G-Eazy,spotify:track:40YcuQysJ0KlGQTeGUosTC,spotify:artist:02kJSzxNuaWGqwubyUba0Z,"Me, Myself & I",spotify:album:09Q3WwGYsQe5ognkvVkmCu,251466,When It's Dark Out,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
8,Eminem,spotify:track:3CpoeW0cZSDzIRv5z34F87,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Sing For The Moment,spotify:album:2cWBwpqMsDJC1ZUwz813lo,339666,The Eminem Show,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
9,Dr. Dre,spotify:track:20LxTsa6936zOlzTWqoPVt,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,The Next Episode,spotify:album:5csXMdS69VOvh8MjyfwkjB,161600,2001,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
10,Eminem,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,'Till I Collapse,spotify:album:1ftvBBcu7jYIvXyt3JWB8S,297893,The Eminem Show,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
11,JAY Z,spotify:track:3IrkbGQCoEPAkzJ0Tkv8nm,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,Dirt Off Your Shoulder,spotify:album:4FWvo9oS4gRgHtAwDwUjiO,245173,The Black Album,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
12,The Game,spotify:track:2WwXhtq2knsErc7ojO0Dgb,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,My Life,spotify:album:5ZmpbIihPPEZIQ5oVnXYzy,320893,LAX,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
13,The Game,spotify:track:0e7S689mFbBnIWTWtjc4b4,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,Put You On The Game,spotify:album:4PrPbmm0gKvaD3rerOXFg8,254133,The Documentary,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
14,The Game,spotify:track:59fKXj7R9N5P4pD3ld6ywh,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,The Streetz of Compton (feat. JT),spotify:album:4HOgjzVpNPYLRPRT4WIOlM,280960,West Coast Resurrection (Deluxe Version),2009,Rap,,1462492800,10,16,19,1,4,5102067,False
15,Eminem,spotify:track:7BMO7O7ImjV8HNTH74Tshv,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Cleanin' Out My Closet,spotify:album:2cWBwpqMsDJC1ZUwz813lo,297933,The Eminem Show,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
16,Wiz Khalifa,spotify:track:1rZah1UGXvgiQCqLVlq4hS,spotify:artist:137W8MRPWKqSmrBGDBFSop,King Of Everything,spotify:album:5f8dieyt0L9xmvEmBu5IC0,222179,King of Everything,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
17,Wiz Khalifa,spotify:track:5A6OHHy73AR5tLxgTc98zz,spotify:artist:137W8MRPWKqSmrBGDBFSop,Black And Yellow,spotify:album:6ZOXiVL8rmk2ATHJiFJhiD,217666,Rolling Papers,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
18,B.o.B,spotify:track:2TJ5ei0GrErhEdAwWITbgd,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,Out Of My Mind (feat. Nicki Minaj) - feat. Nicki Minaj,spotify:album:7qqCw47pAWFzhwTpVRd0zE,222960,Strange Clouds,2009,Rap,,1462492800,10,16,19,1,4,5102067,False
0,G-Eazy,spotify:track:4wckW1OjAM2z6elKQdqUpi,spotify:artist:02kJSzxNuaWGqwubyUba0Z,One Of Them,spotify:album:09Q3WwGYsQe5ognkvVkmCu,199520,When It's Dark Out,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
1,G-Eazy,spotify:track:5sv4LTz8qayQYnXlzaxg2x,spotify:artist:02kJSzxNuaWGqwubyUba0Z,Drifting,spotify:album:09Q3WwGYsQe5ognkvVkmCu,273253,When It's Dark Out,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
2,G-Eazy,spotify:track:4ztaHDRJVuQe61KVCIpgqw,spotify:artist:02kJSzxNuaWGqwubyUba0Z,You Got Me,spotify:album:09Q3WwGYsQe5ognkvVkmCu,207986,When It's Dark Out,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
3,G-Eazy,spotify:track:6jmTHeoWvBaSrwWttr8Xvu,spotify:artist:02kJSzxNuaWGqwubyUba0Z,I Mean It,spotify:album:6wDc63NhKy2PyXdbhkRmrl,236480,These Things Happen,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
4,G-Eazy,spotify:track:4Fv6wNYUixnYkj3Dgfrls8,spotify:artist:02kJSzxNuaWGqwubyUba0Z,Tumblr Girls,spotify:album:6wDc63NhKy2PyXdbhkRmrl,255680,These Things Happen,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
5,G-Eazy,spotify:track:422lAAWQO9TqL1LxIPdhOn,spotify:artist:02kJSzxNuaWGqwubyUba0Z,Random,spotify:album:09Q3WwGYsQe5ognkvVkmCu,180333,When It's Dark Out,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
6,G-Eazy,spotify:track:7swwxTs8Ra32hrsnWWgIyZ,spotify:artist:02kJSzxNuaWGqwubyUba0Z,What If,spotify:album:09Q3WwGYsQe5ognkvVkmCu,252946,When It's Dark Out,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
7,Desiigner,spotify:track:5OOkp4U9P9oL23maHFHL1h,spotify:artist:7pFeBzX627ff0VnN6bxPR4,Panda,spotify:album:2SaYqv9d4lxLBm5nYPJHWh,246761,New English,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
8,G-Eazy,spotify:track:78qRSpkPt9y1DtRp2uB9yO,spotify:artist:02kJSzxNuaWGqwubyUba0Z,Lotta That,spotify:album:6wDc63NhKy2PyXdbhkRmrl,288866,These Things Happen,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
9,G-Eazy,spotify:track:25nmwq15BIGIFF44Koftyy,spotify:artist:02kJSzxNuaWGqwubyUba0Z,Breathe,spotify:album:1wRnE3zgCE5oY28pzmlsqe,171371,Must Be Nice,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
10,Future,spotify:track:7EiZI6JVHllARrX9PUvAdX,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Low Life,spotify:album:3jJKDKdlwRS584zUlHV2Ly,313546,EVOL,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
11,G-Eazy,spotify:track:31RYcUDhkqkH1W2xxnzBjY,spotify:artist:02kJSzxNuaWGqwubyUba0Z,Forbes,spotify:album:49vSoDFKeJoXe1Nxy20k0s,206315,Forbes,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
12,Mike Stud,spotify:track:6hEZk9hZ5o6lGrHLwLUPcs,spotify:artist:5G9kmDLg3OeUyj8KVBLzbu,Brand New,spotify:album:6HiGOyRSF5SiFh5Yv5mEu5,176511,This Isn't The Album,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
